city,datetime,pm2_5,pm10,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,us_aqi,date
Mumbai,2026-08-24 14:00:00,18.4,38.5,159.0,5.6,6.3,88.0,62,2026-08-24
Mumbai,2026-08-24 15:00:00,17.6,40.2,168.0,6.1,5.9,79.0,62,2026-08-24
Mumbai,2026-08-24 16:00:00,17.3,40.0,183.0,6.9,5.5,65.0,62,2026-08-24
Mumbai,2026-08-24 17:00:00,20.6,54.9,201.0,7.6,4.5,51.0,62,2026-08-24
Mumbai,2026-08-24 18:00:00,19.7,51.8,226.0,7.7,4.6,47.0,63,2026-08-24
Mumbai,2026-08-24 19:00:00,18.7,47.6,254.0,7.7,4.7,43.0,63,2026-08-24
Mumbai,2026-08-24 20:00:00,18.5,46.4,266.0,7.6,4.7,39.0,64,2026-08-24
Mumbai,2026-08-24 21:00:00,18.9,47.5,252.0,7.1,4.6,38.0,64,2026-08-24
Mumbai,2026-08-24 22:00:00,19.0,49.1,223.0,6.4,4.4,38.0,64,2026-08-24
Mumbai,2026-08-24 23:00:00,18.5,48.7,193.0,5.8,4.2,39.0,65,2026-08-24
Mumbai,2026-08-25 00:00:00,17.5,46.8,165.0,5.3,3.9,39.0,65,2026-08-25
Mumbai,2026-08-25 01:00:00,16.6,44.9,136.0,4.8,3.5,40.0,65,2026-08-25
Mumbai,2026-08-25 02:00:00,16.6,44.7,118.0,4.5,3.3,40.0,65,2026-08-25
Mumbai,2026-08-25 03:00:00,17.2,48.9,108.0,4.2,3.2,40.0,66,2026-08-25
Mumbai,2026-08-25 04:00:00,17.2,50.5,109.0,4.0,3.3,41.0,66,2026-08-25
Mumbai,2026-08-25 05:00:00,17.3,51.2,137.0,3.9,3.3,41.0,66,2026-08-25
Mumbai,2026-08-25 06:00:00,17.6,50.1,225.0,5.2,4.0,40.0,66,2026-08-25
Mumbai,2026-08-25 07:00:00,18.1,48.1,339.0,6.9,5.0,40.0,67,2026-08-25
Mumbai,2026-08-25 08:00:00,18.6,46.8,399.0,8.0,5.9,44.0,67,2026-08-25
Mumbai,2026-08-25 09:00:00,19.2,47.3,350.0,7.7,6.8,55.0,67,2026-08-25
Mumbai,2026-08-25 10:00:00,20.0,48.2,246.0,6.8,7.7,70.0,67,2026-08-25
Mumbai,2026-08-25 11:00:00,21.4,50.1,167.0,6.0,8.2,83.0,68,2026-08-25
Mumbai,2026-08-25 12:00:00,22.9,50.9,147.0,5.6,8.1,92.0,68,2026-08-25
Mumbai,2026-08-25 13:00:00,22.4,48.5,152.0,5.4,7.7,98.0,68,2026-08-25
Mumbai,2026-08-25 14:00:00,20.4,43.5,163.0,5.7,7.4,98.0,68,2026-08-25
Mumbai,2026-08-25 15:00:00,19.7,41.4,172.0,7.1,7.5,90.0,69,2026-08-25
Mumbai,2026-08-25 16:00:00,19.2,40.9,187.0,9.0,7.7,76.0,69,2026-08-25
Mumbai,2026-08-25 17:00:00,23.3,60.8,206.0,9.3,6.1,58.0,69,2026-08-25
Mumbai,2026-08-25 18:00:00,22.6,61.5,235.0,9.2,5.8,53.0,69,2026-08-25
Mumbai,2026-08-25 19:00:00,22.2,61.2,269.0,8.9,5.3,45.0,69,2026-08-25
Mumbai,2026-08-25 20:00:00,22.2,62.2,289.0,8.5,4.9,40.0,70,2026-08-25
Mumbai,2026-08-25 21:00:00,22.1,61.9,289.0,7.8,4.6,39.0,70,2026-08-25
Mumbai,2026-08-25 22:00:00,21.6,59.4,276.0,6.9,4.3,41.0,70,2026-08-25
Mumbai,2026-08-25 23:00:00,20.8,56.1,253.0,6.1,4.0,42.0,70,2026-08-25
Mumbai,2026-08-26 00:00:00,20.5,54.7,214.0,5.4,3.7,43.0,70,2026-08-26
Mumbai,2026-08-26 01:00:00,20.6,56.9,166.0,4.8,3.4,43.0,71,2026-08-26
Mumbai,2026-08-26 02:00:00,20.6,58.7,132.0,4.4,3.2,44.0,71,2026-08-26
Mumbai,2026-08-26 03:00:00,19.4,53.2,118.0,4.1,3.2,45.0,71,2026-08-26
Mumbai,2026-08-26 04:00:00,18.6,49.7,119.0,3.9,3.4,45.0,72,2026-08-26
Mumbai,2026-08-26 05:00:00,18.2,51.3,142.0,4.0,3.0,46.0,72,2026-08-26
Mumbai,2026-08-26 06:00:00,19.0,53.9,210.0,4.9,3.7,46.0,72,2026-08-26
Mumbai,2026-08-26 07:00:00,18.8,52.0,299.0,6.0,4.6,47.0,72,2026-08-26
Mumbai,2026-08-26 08:00:00,19.9,53.3,346.0,6.7,5.4,51.0,72,2026-08-26
Mumbai,2026-08-26 09:00:00,21.1,54.8,308.0,6.4,5.9,61.0,72,2026-08-26
Mumbai,2026-08-26 10:00:00,21.9,55.3,227.0,5.5,6.3,74.0,72,2026-08-26
Mumbai,2026-08-26 11:00:00,22.2,55.3,166.0,4.9,6.5,84.0,72,2026-08-26
Mumbai,2026-08-26 12:00:00,22.1,54.4,152.0,4.6,6.4,88.0,72,2026-08-26
Mumbai,2026-08-26 13:00:00,21.9,52.7,157.0,4.5,6.1,88.0,72,2026-08-26
Mumbai,2026-08-26 14:00:00,20.8,50.4,168.0,4.9,5.8,84.0,72,2026-08-26
Mumbai,2026-08-26 15:00:00,19.3,46.8,178.0,6.1,5.6,75.0,72,2026-08-26
Mumbai,2026-08-26 16:00:00,17.9,43.9,192.0,7.7,5.5,62.0,72,2026-08-26
Mumbai,2026-08-26 17:00:00,16.6,43.7,213.0,7.7,4.4,51.0,72,2026-08-26
Mumbai,2026-08-26 18:00:00,16.2,43.3,250.0,8.0,4.5,48.0,72,2026-08-26
Mumbai,2026-08-26 19:00:00,16.3,43.9,293.0,8.3,4.7,43.0,71,2026-08-26
Mumbai,2026-08-26 20:00:00,16.3,44.5,318.0,8.4,4.8,40.0,71,2026-08-26
Mumbai,2026-08-26 21:00:00,16.6,45.2,312.0,8.0,4.7,40.0,70,2026-08-26
Mumbai,2026-08-26 22:00:00,16.4,45.1,286.0,7.4,4.5,41.0,70,2026-08-26
Mumbai,2026-08-26 23:00:00,16.8,47.1,254.0,6.7,4.3,42.0,69,2026-08-26
Mumbai,2026-08-27 00:00:00,16.1,44.2,211.0,6.0,4.0,43.0,69,2026-08-27
Mumbai,2026-08-27 01:00:00,14.8,38.5,161.0,5.3,3.8,43.0,69,2026-08-27
Mumbai,2026-08-27 02:00:00,14.7,38.9,125.0,4.8,3.6,44.0,68,2026-08-27
Mumbai,2026-08-27 03:00:00,14.8,39.3,113.0,4.4,3.5,45.0,68,2026-08-27
Mumbai,2026-08-27 04:00:00,14.4,38.0,116.0,4.2,3.6,45.0,67,2026-08-27
Mumbai,2026-08-27 05:00:00,13.5,32.4,126.0,4.6,4.0,45.0,67,2026-08-27
Mumbai,2026-08-27 06:00:00,14.0,33.6,149.0,5.4,4.3,45.0,67,2026-08-27
Mumbai,2026-08-27 07:00:00,15.7,36.0,179.0,6.5,4.7,45.0,66,2026-08-27
Mumbai,2026-08-27 08:00:00,16.5,37.3,197.0,7.0,5.1,48.0,66,2026-08-27
Mumbai,2026-08-27 09:00:00,18.2,43.4,189.0,6.5,5.3,55.0,66,2026-08-27
Mumbai,2026-08-27 10:00:00,18.5,44.5,167.0,5.4,5.5,65.0,66,2026-08-27
Mumbai,2026-08-27 11:00:00,18.3,40.6,151.0,4.6,5.6,72.0,65,2026-08-27
Mumbai,2026-08-27 12:00:00,17.8,36.6,146.0,4.3,5.5,76.0,65,2026-08-27
Mumbai,2026-08-27 13:00:00,17.6,35.0,146.0,4.1,5.3,78.0,65,2026-08-27
Mumbai,2026-08-27 14:00:00,17.3,35.7,152.0,4.4,5.1,77.0,64,2026-08-27
Mumbai,2026-08-27 15:00:00,16.2,35.3,164.0,5.2,4.8,69.0,64,2026-08-27
Mumbai,2026-08-27 16:00:00,15.4,34.6,183.0,6.4,4.5,58.0,64,2026-08-27
Mumbai,2026-08-27 17:00:00,14.4,32.6,206.0,7.4,4.3,49.0,64,2026-08-27
Mumbai,2026-08-27 18:00:00,13.7,30.6,242.0,8.2,4.5,44.0,63,2026-08-27
Mumbai,2026-08-27 19:00:00,13.1,28.6,284.0,9.0,5.0,41.0,63,2026-08-27
Mumbai,2026-08-27 20:00:00,12.1,24.7,305.0,9.1,5.2,39.0,63,2026-08-27
Mumbai,2026-08-27 21:00:00,11.3,24.6,293.0,8.3,5.1,39.0,63,2026-08-27
Mumbai,2026-08-27 22:00:00,10.9,24.2,261.0,7.0,4.7,41.0,62,2026-08-27
Mumbai,2026-08-27 23:00:00,10.5,23.8,226.0,5.8,4.3,43.0,62,2026-08-27
Mumbai,2026-08-28 00:00:00,10.8,26.3,188.0,4.8,3.8,44.0,61,2026-08-28
Mumbai,2026-08-28 01:00:00,10.4,24.7,147.0,3.9,3.2,44.0,61,2026-08-28
Mumbai,2026-08-28 02:00:00,9.7,21.6,117.0,3.3,2.8,44.0,61,2026-08-28
Mumbai,2026-08-28 03:00:00,10.1,24.3,104.0,3.0,2.6,44.0,60,2026-08-28
Mumbai,2026-08-28 04:00:00,9.7,23.5,101.0,3.1,2.6,43.0,60,2026-08-28
Mumbai,2026-08-28 05:00:00,12.7,30.7,111.0,3.3,2.6,43.0,59,2026-08-28
Mumbai,2026-08-28 06:00:00,12.6,31.5,142.0,4.4,3.2,43.0,59,2026-08-28
Mumbai,2026-08-28 07:00:00,13.0,30.2,185.0,5.8,4.0,42.0,59,2026-08-28
Mumbai,2026-08-28 08:00:00,12.1,25.5,209.0,6.7,4.7,45.0,59,2026-08-28
Mumbai,2026-08-28 09:00:00,11.4,24.5,197.0,6.4,5.2,53.0,59,2026-08-28
Mumbai,2026-08-28 10:00:00,13.1,27.4,166.0,5.5,5.5,64.0,58,2026-08-28
Mumbai,2026-08-28 11:00:00,13.3,26.8,144.0,4.8,5.7,72.0,58,2026-08-28
Mumbai,2026-08-28 12:00:00,12.9,24.3,140.0,4.6,5.6,75.0,57,2026-08-28
Mumbai,2026-08-28 13:00:00,12.0,22.1,144.0,4.7,5.4,75.0,57,2026-08-28
Mumbai,2026-08-28 14:00:00,12.8,25.5,156.0,5.2,5.2,72.0,57,2026-08-28
Mumbai,2026-08-28 15:00:00,12.7,21.7,180.0,6.6,5.0,65.0,56,2026-08-28
Mumbai,2026-08-28 16:00:00,11.4,21.0,211.0,8.5,4.9,55.0,56,2026-08-28
Mumbai,2026-08-28 17:00:00,12.0,22.0,232.0,5.8,3.0,47.0,56,2026-08-28
Mumbai,2026-08-28 18:00:00,13.1,23.5,238.0,6.3,3.4,45.0,55,2026-08-28
Mumbai,2026-08-28 19:00:00,12.7,23.2,234.0,6.9,4.0,42.0,55,2026-08-28
Mumbai,2026-08-28 20:00:00,12.3,22.5,224.0,7.3,4.4,40.0,55,2026-08-28
Mumbai,2026-08-28 21:00:00,11.7,21.4,205.0,7.2,4.5,39.0,55,2026-08-28
Mumbai,2026-08-28 22:00:00,12.2,24.9,179.0,6.7,4.4,39.0,55,2026-08-28
Mumbai,2026-08-28 23:00:00,12.5,27.0,155.0,6.1,4.2,39.0,55,2026-08-28
Mumbai,2026-08-29 00:00:00,11.7,24.9,136.0,5.3,3.8,39.0,56,2026-08-29
Mumbai,2026-08-29 01:00:00,10.9,22.4,119.0,4.3,3.2,40.0,56,2026-08-29
Mumbai,2026-08-29 02:00:00,11.1,23.4,107.0,3.5,2.8,40.0,56,2026-08-29
Mumbai,2026-08-29 03:00:00,10.8,24.0,99.0,3.1,2.6,40.0,56,2026-08-29
Mumbai,2026-08-29 04:00:00,10.2,23.2,96.0,2.9,2.6,41.0,56,2026-08-29
Mumbai,2026-08-29 05:00:00,10.3,25.0,107.0,2.5,2.1,42.0,56,2026-08-29
Mumbai,2026-08-29 06:00:00,10.9,26.2,146.0,4.0,2.7,41.0,56,2026-08-29
Mumbai,2026-08-29 07:00:00,11.3,24.9,200.0,6.0,3.4,39.0,56,2026-08-29
Mumbai,2026-08-29 08:00:00,12.5,25.7,229.0,7.0,4.0,40.0,55,2026-08-29
Mumbai,2026-08-29 09:00:00,13.2,26.4,211.0,6.1,4.1,46.0,55,2026-08-29
Mumbai,2026-08-29 10:00:00,12.7,24.6,170.0,4.3,4.0,55.0,56,2026-08-29
Mumbai,2026-08-29 11:00:00,12.2,23.6,139.0,3.0,3.9,62.0,56,2026-08-29
Mumbai,2026-08-29 12:00:00,12.7,24.6,132.0,2.8,3.9,66.0,56,2026-08-29
Mumbai,2026-08-29 13:00:00,12.8,24.8,136.0,3.2,4.0,67.0,55,2026-08-29
Mumbai,2026-08-29 14:00:00,13.2,25.1,145.0,3.8,4.0,66.0,56,2026-08-29
Mumbai,2026-08-29 15:00:00,12.7,25.3,159.0,4.7,3.9,60.0,56,2026-08-29
Mumbai,2026-08-29 16:00:00,12.4,24.6,177.0,5.8,3.7,52.0,56,2026-08-29
Mumbai,2026-08-29 17:00:00,16.6,37.7,195.0,5.1,2.5,45.0,56,2026-08-29
Mumbai,2026-08-29 18:00:00,14.7,31.9,215.0,5.6,2.9,43.0,56,2026-08-29
Mumbai,2026-08-29 19:00:00,13.9,29.2,234.0,6.3,3.5,41.0,56,2026-08-29
Mumbai,2026-08-29 20:00:00,13.2,27.2,241.0,6.6,3.8,39.0,56,2026-08-29
Mumbai,2026-08-29 21:00:00,11.8,24.9,228.0,6.0,3.7,39.0,56,2026-08-29
Mumbai,2026-08-29 22:00:00,10.5,21.9,204.0,4.9,3.3,40.0,56,2026-08-29
Mumbai,2026-08-29 23:00:00,9.5,19.7,178.0,4.0,2.9,41.0,56,2026-08-29
Mumbai,2026-08-30 00:00:00,8.5,17.4,152.0,3.4,2.6,41.0,56,2026-08-30
Mumbai,2026-08-30 01:00:00,8.2,16.9,124.0,3.0,2.3,41.0,56,2026-08-30
Mumbai,2026-08-30 02:00:00,7.7,15.3,105.0,2.7,2.1,41.0,55,2026-08-30
Mumbai,2026-08-30 03:00:00,7.7,16.4,97.0,2.6,2.1,41.0,55,2026-08-30
Mumbai,2026-08-30 04:00:00,7.4,15.1,98.0,2.8,2.2,40.0,55,2026-08-30
Mumbai,2026-08-30 05:00:00,7.3,15.9,107.0,2.6,2.0,41.0,55,2026-08-30
Mumbai,2026-08-30 06:00:00,7.7,17.1,131.0,3.4,2.7,41.0,55,2026-08-30
Mumbai,2026-08-30 07:00:00,8.5,16.4,163.0,4.4,3.6,41.0,54,2026-08-30
Mumbai,2026-08-30 08:00:00,9.3,17.0,180.0,4.9,4.3,43.0,54,2026-08-30
Mumbai,2026-08-30 09:00:00,9.8,19.6,169.0,4.4,4.5,50.0,54,2026-08-30
Mumbai,2026-08-30 10:00:00,10.0,19.4,143.0,3.5,4.5,59.0,54,2026-08-30
Mumbai,2026-08-30 11:00:00,10.9,20.1,124.0,2.8,4.4,65.0,53,2026-08-30
Mumbai,2026-08-30 12:00:00,11.4,20.0,119.0,2.7,4.3,67.0,53,2026-08-30
Mumbai,2026-08-30 13:00:00,11.2,19.7,119.0,3.0,4.2,67.0,53,2026-08-30
Mumbai,2026-08-30 14:00:00,11.3,19.4,124.0,3.3,4.1,65.0,53,2026-08-30
Mumbai,2026-08-30 15:00:00,10.7,18.6,133.0,3.7,3.9,61.0,53,2026-08-30
Mumbai,2026-08-30 16:00:00,10.8,19.0,145.0,4.3,3.7,54.0,53,2026-08-30
Mumbai,2026-08-30 17:00:00,10.4,18.3,160.0,4.8,3.5,49.0,53,2026-08-30
Mumbai,2026-08-30 18:00:00,11.1,20.3,180.0,5.0,3.6,47.0,52,2026-08-30
Mumbai,2026-08-30 19:00:00,11.9,21.9,202.0,5.4,3.8,45.0,52,2026-08-30
Mumbai,2026-08-30 20:00:00,12.8,23.6,215.0,5.5,3.9,43.0,52,2026-08-30
Mumbai,2026-08-30 21:00:00,13.0,24.0,212.0,5.4,3.8,42.0,52,2026-08-30
Mumbai,2026-08-30 22:00:00,12.5,23.5,199.0,5.1,3.6,41.0,52,2026-08-30
Mumbai,2026-08-30 23:00:00,11.6,21.7,182.0,4.7,3.4,40.0,52,2026-08-30
Mumbai,2026-08-31 00:00:00,10.1,19.6,158.0,4.3,3.1,40.0,52,2026-08-31
Mumbai,2026-08-31 01:00:00,8.8,17.8,129.0,3.8,2.7,41.0,52,2026-08-31
Mumbai,2026-08-31 02:00:00,7.8,14.9,109.0,3.4,2.5,41.0,52,2026-08-31
Mumbai,2026-08-31 03:00:00,7.2,13.6,101.0,3.1,2.3,41.0,52,2026-08-31
Mumbai,2026-08-31 04:00:00,7.1,13.4,101.0,3.0,2.3,40.0,52,2026-08-31
Mumbai,2026-08-31 05:00:00,8.6,17.9,113.0,2.6,2.0,40.0,52,2026-08-31
Mumbai,2026-08-31 06:00:00,8.8,18.7,150.0,3.7,2.6,39.0,52,2026-08-31
Mumbai,2026-08-31 07:00:00,10.0,19.6,199.0,5.3,3.6,37.0,52,2026-08-31
Mumbai,2026-08-31 08:00:00,10.6,19.9,226.0,6.2,4.3,39.0,52,2026-08-31
Mumbai,2026-08-31 09:00:00,10.9,20.5,211.0,5.8,4.7,46.0,53,2026-08-31
Mumbai,2026-08-31 10:00:00,11.7,21.5,175.0,4.9,5.0,56.0,53,2026-08-31
Mumbai,2026-08-31 11:00:00,11.6,20.6,147.0,4.2,5.2,64.0,53,2026-08-31
Mumbai,2026-08-31 12:00:00,12.0,21.0,140.0,4.2,5.5,69.0,53,2026-08-31
Mumbai,2026-08-31 13:00:00,12.2,20.1,141.0,4.5,5.8,72.0,53,2026-08-31
Mumbai,2026-08-31 14:00:00,12.8,20.1,146.0,5.1,5.9,72.0,53,2026-08-31
Mumbai,2026-08-31 15:00:00,12.8,19.8,152.0,6.2,5.9,66.0,53,2026-08-31
Mumbai,2026-08-31 16:00:00,12.2,19.3,162.0,7.5,5.7,56.0,53,2026-08-31
Mumbai,2026-08-31 17:00:00,10.7,19.6,180.0,6.1,3.5,43.0,53,2026-08-31
Mumbai,2026-08-31 18:00:00,11.1,20.6,217.0,6.6,3.8,41.0,53,2026-08-31
Mumbai,2026-08-31 19:00:00,11.4,21.1,263.0,7.2,4.2,38.0,53,2026-08-31
Mumbai,2026-08-31 20:00:00,11.9,21.7,289.0,7.5,4.5,36.0,53,2026-08-31
Mumbai,2026-08-31 21:00:00,11.6,21.0,282.0,7.3,4.6,35.0,53,2026-08-31
Mumbai,2026-08-31 22:00:00,11.2,19.8,255.0,6.9,4.5,36.0,53,2026-08-31
Mumbai,2026-08-31 23:00:00,10.9,19.3,223.0,6.3,4.3,36.0,53,2026-08-31
Mumbai,2026-09-01 00:00:00,10.5,18.5,184.0,5.5,3.9,36.0,53,2026-09-01
Mumbai,2026-09-01 01:00:00,9.7,17.7,139.0,4.6,3.3,37.0,53,2026-09-01
Mumbai,2026-09-01 02:00:00,9.3,17.3,108.0,4.0,2.9,37.0,53,2026-09-01
Mumbai,2026-09-01 03:00:00,8.8,16.4,94.0,3.7,2.8,36.0,53,2026-09-01
Mumbai,2026-09-01 04:00:00,8.3,16.4,95.0,3.7,2.8,35.0,53,2026-09-01
Mumbai,2026-09-01 05:00:00,7.6,15.7,118.0,3.1,2.5,36.0,53,2026-09-01
Mumbai,2026-09-01 06:00:00,8.3,17.2,190.0,4.1,3.1,34.0,53,2026-09-01
Mumbai,2026-09-01 07:00:00,10.1,20.3,285.0,5.4,3.8,33.0,53,2026-09-01
Mumbai,2026-09-01 08:00:00,10.9,22.2,335.0,6.1,4.5,35.0,53,2026-09-01
Mumbai,2026-09-01 09:00:00,12.5,24.4,296.0,5.7,5.0,44.0,53,2026-09-01
Mumbai,2026-09-01 10:00:00,13.1,24.9,212.0,4.8,5.3,58.0,53,2026-09-01
Mumbai,2026-09-01 11:00:00,13.7,25.0,149.0,4.2,5.6,68.0,54,2026-09-01
Mumbai,2026-09-01 12:00:00,14.4,25.0,135.0,4.4,5.9,74.0,54,2026-09-01
Mumbai,2026-09-01 13:00:00,14.5,23.6,142.0,5.0,6.1,76.0,54,2026-09-01
Mumbai,2026-09-01 14:00:00,14.6,23.3,154.0,5.8,6.2,75.0,54,2026-09-01
Mumbai,2026-09-01 15:00:00,14.8,26.8,165.0,6.8,6.2,68.0,54,2026-09-01
Mumbai,2026-09-01 16:00:00,12.9,21.4,180.0,8.0,6.2,56.0,54,2026-09-01
Mumbai,2026-09-01 17:00:00,12.2,21.1,204.0,8.8,4.9,43.0,54,2026-09-01
Mumbai,2026-09-01 18:00:00,11.8,21.0,246.0,9.1,5.1,39.0,55,2026-09-01
Mumbai,2026-09-01 19:00:00,12.1,21.5,295.0,9.5,5.4,34.0,55,2026-09-01
Mumbai,2026-09-01 20:00:00,12.9,22.6,328.0,9.8,5.6,30.0,55,2026-09-01
Mumbai,2026-09-01 21:00:00,13.3,22.9,333.0,9.9,5.8,29.0,55,2026-09-01
Mumbai,2026-09-01 22:00:00,13.7,23.1,322.0,9.8,5.9,29.0,55,2026-09-01
Mumbai,2026-09-01 23:00:00,13.8,22.8,298.0,9.6,6.0,29.0,55,2026-09-01
Mumbai,2026-09-02 00:00:00,13.2,22.0,255.0,9.3,6.1,29.0,55,2026-09-02
Mumbai,2026-09-02 01:00:00,13.0,21.7,200.0,8.9,6.2,29.0,56,2026-09-02
Mumbai,2026-09-02 02:00:00,12.6,21.1,159.0,8.6,6.3,29.0,56,2026-09-02
Mumbai,2026-09-02 03:00:00,11.6,19.6,138.0,8.4,6.1,29.0,56,2026-09-02
Mumbai,2026-09-02 04:00:00,11.2,18.7,131.0,8.2,5.9,29.0,56,2026-09-02
Mumbai,2026-09-02 05:00:00,9.5,15.7,145.0,7.9,5.4,29.0,57,2026-09-02
Mumbai,2026-09-02 06:00:00,8.7,14.7,201.0,8.4,5.9,29.0,57,2026-09-02
Mumbai,2026-09-02 07:00:00,8.8,14.4,278.0,9.0,6.6,29.0,57,2026-09-02
Mumbai,2026-09-02 08:00:00,9.4,15.4,319.0,9.2,7.4,33.0,57,2026-09-02
Mumbai,2026-09-02 09:00:00,10.8,17.7,288.0,8.8,8.3,43.0,56,2026-09-02
Mumbai,2026-09-02 10:00:00,11.7,19.4,221.0,8.0,9.3,56.0,56,2026-09-02
Mumbai,2026-09-02 11:00:00,13.6,22.1,174.0,7.3,9.8,67.0,56,2026-09-02
Mumbai,2026-09-02 12:00:00,14.8,24.0,169.0,6.7,9.6,73.0,56,2026-09-02
Mumbai,2026-09-02 13:00:00,15.5,24.4,183.0,6.3,8.9,76.0,56,2026-09-02
Mumbai,2026-09-02 14:00:00,14.3,23.0,200.0,6.4,8.2,75.0,56,2026-09-02
Mumbai,2026-09-02 15:00:00,13.6,21.7,212.0,7.6,7.6,66.0,56,2026-09-02
Mumbai,2026-09-02 16:00:00,12.3,19.7,228.0,9.3,7.0,52.0,56,2026-09-02
Mumbai,2026-09-02 17:00:00,12.2,22.0,259.0,9.1,4.7,42.0,56,2026-09-02
Mumbai,2026-09-02 18:00:00,12.9,23.6,322.0,9.4,4.8,39.0,56,2026-09-02
Mumbai,2026-09-02 19:00:00,13.1,24.7,399.0,9.8,4.9,36.0,56,2026-09-02
Mumbai,2026-09-02 20:00:00,13.5,24.7,451.0,10.0,5.1,33.0,56,2026-09-02
Mumbai,2026-09-02 21:00:00,14.4,26.1,461.0,10.1,5.6,32.0,56,2026-09-02
Mumbai,2026-09-02 22:00:00,14.8,26.5,446.0,10.0,6.2,33.0,56,2026-09-02
Mumbai,2026-09-02 23:00:00,14.8,26.8,408.0,9.7,6.5,33.0,57,2026-09-02
Mumbai,2026-09-03 00:00:00,14.1,25.9,333.0,8.9,6.3,34.0,57,2026-09-03
Mumbai,2026-09-03 01:00:00,13.4,25.1,237.0,7.8,5.8,34.0,57,2026-09-03
Mumbai,2026-09-03 02:00:00,13.0,24.7,166.0,6.9,5.4,35.0,57,2026-09-03
Mumbai,2026-09-03 03:00:00,12.0,22.9,139.0,6.4,5.1,35.0,57,2026-09-03
Mumbai,2026-09-03 04:00:00,11.2,21.7,139.0,6.0,4.9,36.0,57,2026-09-03
Mumbai,2026-09-03 05:00:00,10.3,19.4,159.0,6.1,4.8,36.0,57,2026-09-03
Mumbai,2026-09-03 06:00:00,9.9,18.6,219.0,6.7,5.3,35.0,57,2026-09-03
Mumbai,2026-09-03 07:00:00,9.8,17.7,299.0,7.5,6.1,34.0,57,2026-09-03
Mumbai,2026-09-03 08:00:00,9.8,17.6,340.0,7.9,6.7,37.0,57,2026-09-03
Mumbai,2026-09-03 09:00:00,9.4,17.2,301.0,7.5,7.2,46.0,57,2026-09-03
Mumbai,2026-09-03 10:00:00,10.5,18.2,221.0,6.6,7.6,57.0,57,2026-09-03
Mumbai,2026-09-03 11:00:00,12.0,20.5,161.0,5.8,7.8,67.0,57,2026-09-03
Mumbai,2026-09-03 12:00:00,13.5,22.1,143.0,5.1,7.5,73.0,57,2026-09-03
Mumbai,2026-09-03 13:00:00,14.8,24.7,143.0,4.4,6.9,78.0,57,2026-09-03
Mumbai,2026-09-03 14:00:00,13.3,23.5,151.0,4.4,6.4,78.0,57,2026-09-03
Mumbai,2026-09-03 15:00:00,13.5,24.3,160.0,5.6,6.3,72.0,56,2026-09-03
Mumbai,2026-09-03 16:00:00,13.0,24.9,176.0,7.4,6.2,62.0,56,2026-09-03
Mumbai,2026-09-03 17:00:00,17.3,37.8,204.0,7.3,5.3,62.0,57,2026-09-03
Mumbai,2026-09-03 18:00:00,16.1,36.1,257.0,8.4,5.4,54.0,57,2026-09-03
Mumbai,2026-09-03 19:00:00,15.9,34.7,322.0,10.0,5.4,42.0,57,2026-09-03
Mumbai,2026-09-03 20:00:00,15.4,33.4,361.0,10.9,5.5,34.0,57,2026-09-03
Mumbai,2026-09-03 21:00:00,14.6,31.2,356.0,10.7,5.5,32.0,58,2026-09-03
Mumbai,2026-09-03 22:00:00,14.1,29.3,326.0,9.9,5.5,33.0,58,2026-09-03
Mumbai,2026-09-03 23:00:00,13.6,28.7,290.0,9.0,5.4,34.0,58,2026-09-03
Mumbai,2026-09-04 00:00:00,12.3,25.8,250.0,8.0,5.1,35.0,57,2026-09-04
Mumbai,2026-09-04 01:00:00,11.5,24.0,206.0,6.9,4.7,36.0,57,2026-09-04
Mumbai,2026-09-04 02:00:00,11.1,23.1,173.0,6.1,4.4,37.0,57,2026-09-04
Mumbai,2026-09-04 03:00:00,10.5,21.8,152.0,5.5,4.2,37.0,57,2026-09-04
Mumbai,2026-09-04 04:00:00,10.2,21.2,142.0,5.2,4.2,37.0,57,2026-09-04
Mumbai,2026-09-04 05:00:00,8.6,18.3,162.0,5.3,3.9,37.0,57,2026-09-04
Mumbai,2026-09-04 06:00:00,8.8,18.0,243.0,6.6,4.9,36.0,57,2026-09-04
Mumbai,2026-09-04 07:00:00,10.4,21.2,354.0,8.4,6.3,36.0,57,2026-09-04
Mumbai,2026-09-04 08:00:00,11.7,22.0,413.0,9.4,7.4,40.0,57,2026-09-04
Mumbai,2026-09-04 09:00:00,13.4,24.0,369.0,8.7,7.9,53.0,57,2026-09-04
Mumbai,2026-09-04 10:00:00,13.9,25.0,274.0,7.1,8.0,72.0,57,2026-09-04
Mumbai,2026-09-04 11:00:00,16.4,28.6,199.0,6.0,8.1,85.0,57,2026-09-04
Mumbai,2026-09-04 12:00:00,16.5,29.0,173.0,5.9,8.2,90.0,58,2026-09-04
Mumbai,2026-09-04 13:00:00,16.3,28.5,168.0,6.3,8.3,91.0,58,2026-09-04
Mumbai,2026-09-04 14:00:00,16.4,27.8,172.0,6.9,8.1,88.0,58,2026-09-04
Mumbai,2026-09-04 15:00:00,15.4,26.0,178.0,7.6,7.4,79.0,58,2026-09-04
Mumbai,2026-09-04 16:00:00,13.5,23.7,192.0,8.4,6.4,66.0,58,2026-09-04
Mumbai,2026-09-04 17:00:00,12.0,22.2,223.0,9.8,5.5,48.0,58,2026-09-04
